Section,SetId,EffectiveTime,Version,Abbreviation,Long Form,,,
boxedWarning,b764c8b8-7e23-4016-830f-68312d84f3d3,1/12/2006,1,PAF,paroxysmal atrial fibrillation/flutter,,,
boxedWarning,b764c8b8-7e23-4016-830f-68312d84f3d3,1/12/2006,1,VF,ventricular fibrillation,,,
boxedWarning,b764c8b8-7e23-4016-830f-68312d84f3d3,1/12/2006,1,CAST,Cardiac Arrhythmia Suppression Trial,,,
boxedWarning,f23631be-c7ae-46e9-b771-a70be17bc9f0,1/17/2008,3,MDD,major depressive disorder,,,
boxedWarning,11544DEA-2F5E-1536-584A-5D1F37A99770,3/27/2009,1,MDD,major depressive disorder,,,
boxedWarning,11544DEA-2F5E-1536-584A-5D1F37A99770,3/27/2009,1,OCD,obsessive compulsive disorder,,,
boxedWarning,66a8531a-2507-402c-8919-c666ec3024c1,9/20/2011,1,MDD,major depressive disorder,,,
boxedWarning,66a8531a-2507-402c-8919-c666ec3024c1,9/20/2011,1,OCD,obsessive compulsive disorder,,,
boxedWarning,08DF7DDD-2529-4B74-A3F2-8D5FC54E2BA0,9/16/2007,1,MDD,major depressive disorder,,,
boxedWarning,36d4f6c4-4946-4baa-8f9d-42a03926eeb7,4/11/2012,2,NSAIDs,nonsteroidal antiinflammatory drugs,,,
boxedWarning,437edd12-2c08-4df4-8cf7-64c47e4779ac,1/18/2011,2,WHI,Women’s Health Initiative,,,
boxedWarning,437edd12-2c08-4df4-8cf7-64c47e4779ac,1/18/2011,2,DVT,deep vein thrombosis,,,
boxedWarning,437edd12-2c08-4df4-8cf7-64c47e4779ac,1/18/2011,2,WHIMS,Women’s Health Initiative Memory Study,,,
boxedWarning,c55cf30f-6d98-4212-86bd-f7f9f08bbce3,7/21/2011,1,MDD,major depressive disorder,,,
boxedWarning,26683db8-b319-4d67-8cd8-3c9803daa628,6/29/2010,2,MDD,major depressive disorder,,,
boxedWarning,41999580-5495-4b5d-9a41-9b4466c65eda,9/20/2011,1,MDD,major depressive disorder,,,
boxedWarning,0d1715b2-4193-43d6-9a23-0469d6338ea4,7/18/2011,1,MDD,major depressive disorder,,,
boxedWarning,b40bfd2b-9ff1-45bf-a40f-e9812f1df228,6/3/2010,323,MDD,major depressive disorder,,,
boxedWarning,1ec26930-abe6-4db3-9315-aa896f7d5232,5/18/2009,3,CABG,coronary artery bypass graft,,,
boxedWarning,8FAD5C7C-15F1-4979-99A6-BAD75D45C393,9/13/2007,2,CABG,coronary artery bypass graft,,,
boxedWarning,8B84D814-9BB3-4677-AA3E-A04DE9302286,1/17/2008,1,CABG,coronary artery bypass graft,,,
boxedWarning,AACEE94D-15AF-4CCC-9CC9-6CD52905EC4E,11/28/2007,1,CHF,congestive heart failure,,,
boxedWarning,AACEE94D-15AF-4CCC-9CC9-6CD52905EC4E,11/28/2007,1,AML,acute myelogenous leukemia,,,
boxedWarning,AACEE94D-15AF-4CCC-9CC9-6CD52905EC4E,11/28/2007,1,MDS,myelodysplastic syndrome,,,
boxedWarning,f0e13ed2-910d-463c-b023-0e427cf3819e,12/14/2010,141,MDD,major depressive disorder,,,
boxedWarning,e61ae711-e6d2-44e4-b7d7-943a9d06f985,3/17/2011,1,CABG,coronary artery bypass graft,,,
boxedWarning,a41b9710-a1ec-41be-8417-b03c5d802ae2,4/11/2012,1,CABG,coronary artery bypass graft,,,
boxedWarning,b03e286a-4d44-489a-89d0-ee563e1f280f,10/27/2009,1,HBV,hepatitis B virus,,,
boxedWarning,02500709-7f2c-4251-bd8c-94ab6cdadd4c,8/26/2010,1,MDD,major depressive disorder,,,
boxedWarning,89b11e03-4921-4c59-ac5d-082bf755eab7,12/2/2010,116,SJS,STEVENS-JOHNSON SYNDROME,,,
boxedWarning,6eebe6be-34a5-41c5-a63f-53fddc8bd0c0,12/7/2010,126,MDD,major depressive disorder,,,
boxedWarning,754EE84C-AD16-4B06-BD1C-6791C758F908,5/31/2007,2,MDD,major depressive disorder,,,
boxedWarning,4a246ce7-c04e-4119-9201-23e5f90152a8,6/30/2010,4,NSAIDs,non-steroidal anti-inflammatory drugs,,,
boxedWarning,f38feadf-3fa4-430c-99ed-374023f8132c,5/10/2010,2,TEN,TOXIC EPIDERMAL  NECROLYSIS,,,
boxedWarning,f38feadf-3fa4-430c-99ed-374023f8132c,5/10/2010,2,SJS,STEVENS-JOHNSON SYNDROME,,,
boxedWarning,82d793ee-4039-45fc-ac83-4bd5235f00aa,10/1/2011,1,MDD,major depressive disorder,,,
boxedWarning,14496afb-a541-4b01-a672-fcd411292b8d,4/2/2007,1,CABG,coronary artery bypass graft,,,
boxedWarning,b602edb3-45eb-42f4-8e75-1530c1f4355c,9/21/2011,1,MDD,major depressive disorder,,,
boxedWarning,ee95aa18-9f2f-40eb-9b4c-583bea6f36bf,2/27/2012,2,Sr-82,STRONTIUM-82,,,
boxedWarning,ee95aa18-9f2f-40eb-9b4c-583bea6f36bf,2/27/2012,2,Sr-85,STRONTIUM-85,,,
boxedWarning,10644068-fa47-4e3b-9e93-f57ebac3dd17,4/1/2010,1,NSAIDS,NON-STEROIDAL ANTI-INFLAMMATORY DRUGS,,,
boxedWarning,4A8AE85C-66A0-48BE-4099-B3C72C838176,5/11/2009,2,CLL,chronic lymphocytic leukemia,,,
boxedWarning,37204b95-bd46-4b12-b5b7-2c4b128b7203,11/17/2010,1,ESAs,erythropoiesis-stimulating agents,,,
boxedWarning,C1DFE613-D8AC-4F18-9AAF-5F11044DE2B1,11/4/2008,1,MDD,major depressive disorder,,,
boxedWarning,ced93eb0-e8b6-44b8-9d2c-e2afa92500f7,1/4/2008,1,MDD,major depressive disorder,,,
boxedWarning,6ec3eda9-d415-4796-8cfd-9225052f6b1b,11/16/2010,91,MDD,major depressive disorder,,,
boxedWarning,10E1D3EF-808E-47E4-A050-93A5918B1085,1/18/2008,3,DES,diethylstilbestrol,,,
boxedWarning,b3230c81-2a58-4033-848b-194dd2439843,12/21/2010,162,OCD,Obsessive Compulsive Disorder,,,
boxedWarning,b3230c81-2a58-4033-848b-194dd2439843,12/21/2010,162,MDD,Major Depressive Disorder,,,
boxedWarning,097d95e4-707e-47aa-b18e-aad18fecd42a,3/28/2011,1,MDD,major depressive disorder,,,
boxedWarning,1109d178-d4f5-432b-ad50-0d446bb53584,9/21/2011,1,MDD,major depressive disorder,,,
boxedWarning,676e73fb-51d2-449a-8749-1a7bcc257b11,3/15/2012,9,NSAIDs,Nonsteroidal anti-inflammatory drugs,,,
boxedWarning,676e73fb-51d2-449a-8749-1a7bcc257b11,3/15/2012,9,CV,cardiovascular,,,
boxedWarning,761834c2-6b61-4583-84c2-f1ca4a97c4f2,2/29/2012,5,WHI,Women’s Health Initiative,,,
boxedWarning,761834c2-6b61-4583-84c2-f1ca4a97c4f2,2/29/2012,5,DVT,deep vein thrombosis,,,
boxedWarning,761834c2-6b61-4583-84c2-f1ca4a97c4f2,2/29/2012,5,PE,pulmonary embolism,,,
boxedWarning,761834c2-6b61-4583-84c2-f1ca4a97c4f2,2/29/2012,5,WHIMS,WHI Memory Study,,,
boxedWarning,e18ac1f5-4815-4123-b4c2-edfc2f73763b,7/13/2010,340,ADHD,Attention-Deficit/Hyperactivity Disorder,,,
boxedWarning,1292A04E-7220-4B2D-AE6F-334E1277000C,4/9/2008,1,MDD,major depressive disorder,,,
boxedWarning,3fd2d938-38dc-4c40-94de-c9192a668048,3/10/2008,2,MDD,major depressive disorder,,,
boxedWarning,3fd2d938-38dc-4c40-94de-c9192a668048,3/10/2008,2,OCD,obsessive compulsive disorder,,,
boxedWarning,bc62b38c-4cc9-4e64-8852-1a0be6d36d8e,8/30/2011,1,HIV,HUMAN IMMUNODEFICIENCY VIRUS,,,
boxedWarning,EABD3C7F-028D-4299-4B9B-60C75AF7EE01,5/23/2008,2,CDAD,Clostridium difficile associated diarrhea,,,
boxedWarning,f15b41bd-ed36-4908-aba5-f0a019b7a26e,4/15/2010,2,NSAIDS,NON-STEROIDAL ANTI-INFLAMMATORY DRUGS,,,
boxedWarning,A4A44EB4-E84D-47BE-BFA4-9B1B193DD3F9,2/26/2009,1,CLL,chronic lymphocytic leukemia,,,
boxedWarning,65261557-1a71-43a6-a549-d2a391e7dc32,3/25/2010,1,MDD,major depressive disorder,,,
boxedWarning,DCC019EB-42F1-4A25-AF2A-6328B0FDB7D4,12/13/2006,1,WHI,Women’s Health Initiative,,,
boxedWarning,180A07FD-1F6A-4617-B8E0-F938C65BA273,10/10/2008,1,MDD,major depressive disorder,,,
boxedWarning,180A07FD-1F6A-4617-B8E0-F938C65BA273,10/10/2008,1,OCD,obsessive compulsive disorder,,,
boxedWarning,27CAD186-5F47-49A6-AD75-DF3A38C1C614,1/31/2008,1,MDD,major depressive disorder,,,
boxedWarning,bd9a5180-1773-11e0-980a-0002a5d5c51b,2/16/2012,2,DMSO,dimethyl sulfoxide,,,
boxedWarning,885A90B0-7C9F-4BC9-9F22-2C16F15EB108,10/17/2007,2,MI,myocardial infarction,,,
boxedWarning,885A90B0-7C9F-4BC9-9F22-2C16F15EB108,10/17/2007,2,GI,gastrointestinal,,,
boxedWarning,885A90B0-7C9F-4BC9-9F22-2C16F15EB108,10/17/2007,2,CABG,coronary artery bypass graft,,,
boxedWarning,751887d9-71da-4226-8ae1-d7ca59259cbe,3/4/2009,1,CABG,coronary artery bypass graft,,,
boxedWarning,826f674c-8ef2-400a-bf0b-877320a8cb5d,6/2/2011,1,WHI,Women’s Health Initiative,,,
boxedWarning,826f674c-8ef2-400a-bf0b-877320a8cb5d,6/2/2011,1,DVT,deep vein thrombosis,,,
boxedWarning,826f674c-8ef2-400a-bf0b-877320a8cb5d,6/2/2011,1,WHIMS,Women’s Health Initiative Memory Study,,,
boxedWarning,58e42210-291a-4f12-b6d3-5fbad7c5268b,8/9/2006,1,WHI,Women’s Health Initiative,,,
boxedWarning,58e42210-291a-4f12-b6d3-5fbad7c5268b,8/9/2006,1,WHIMS,Women’s Health Initiative Memory Study,,,
boxedWarning,A72329C8-A565-42F7-9640-05E712703D42,1/20/2007,1,MDD,Major Depressive Disorder,,,
boxedWarning,A72329C8-A565-42F7-9640-05E712703D42,1/20/2007,1,MDD,major depressive disorder,,,
boxedWarning,A72329C8-A565-42F7-9640-05E712703D42,1/20/2007,1,OCD,obsessive compulsive disorder,,,
boxedWarning,4A0AFC61-F83D-4871-86EB-929C9428A1E3,4/10/2008,1,MDD,major depressive disorder,,,
boxedWarning,4A0AFC61-F83D-4871-86EB-929C9428A1E3,4/10/2008,1,OCD,obsessive compulsive disorder,,,
boxedWarning,F9A4752B-FDB0-4E26-A024-0C98D55F9DCA,8/12/2008,1,CABG,coronary artery bypass graft,,,
boxedWarning,dd47be37-dd40-49d6-9f46-24fae5d02be0,8/8/2011,1,MDD,major depressive disorder,,,
boxedWarning,cf73c385-5173-4b54-af23-069581c5d560,8/24/2010,1,WHIMS,Women's Health Initiative Memory Study,,,
boxedWarning,cf73c385-5173-4b54-af23-069581c5d560,8/24/2010,1,WHI,Women's Health Initiative,,,
boxedWarning,468a972c-cb14-47c3-bdf6-4f7b64509e5c,6/7/2011,1,WHIMS,Women's Health Initiative Memory Study,,,
boxedWarning,468a972c-cb14-47c3-bdf6-4f7b64509e5c,6/7/2011,1,DVT,deep vein thrombosis,,,
boxedWarning,468a972c-cb14-47c3-bdf6-4f7b64509e5c,6/7/2011,1,WHI,Women's Health Initiative,,,
boxedWarning,cb8c497a-4c4e-4af7-84d0-04c8c4636630,8/27/2007,2,MDD,major depressive disorder,,,
boxedWarning,cb8c497a-4c4e-4af7-84d0-04c8c4636630,8/27/2007,2,OCD,obsessive compulsive disorder,,,
boxedWarning,9c6e2044-c040-403c-bcd6-99ca1e6bba73,1/19/2012,3,MDD,major depressive disorder,,,
boxedWarning,2c4cd6a8-b95a-4632-bbb8-c633a8561d43,3/14/2012,2,MDD,Major Depressive Disorder,,,
boxedWarning,82f5292b-b113-4f10-9469-04386fa8e9d4,10/22/2009,5,MDD,major depressive disorder,,,
boxedWarning,A551FAC0-8738-40B3-9B03-602F794A4B66,6/12/2008,1,NSAIDs,nonsteroidal anti-inflammatory drugs,,,
boxedWarning,b007bac6-a207-481c-8aba-03ade1dd6a88,7/8/2010,330,MDD,major depressive disorder,,,
boxedWarning,86b90d68-bfb6-47f6-aa5b-a6642391ff13,6/3/2010,1,MPA,medroxyprogesterone acetate,,,
boxedWarning,86b90d68-bfb6-47f6-aa5b-a6642391ff13,6/3/2010,1,DVT,deep vein thrombosis,,,
boxedWarning,86b90d68-bfb6-47f6-aa5b-a6642391ff13,6/3/2010,1,WHI,Women's Health Initiative,,,
boxedWarning,86b90d68-bfb6-47f6-aa5b-a6642391ff13,6/3/2010,1,WHIMS,Women’s Health Initiative Memory Study,,,
boxedWarning,86b90d68-bfb6-47f6-aa5b-a6642391ff13,6/3/2010,1,CE,conjugated  estrogens,,,
boxedWarning,8f642753-9e12-433c-a0bc-ab33dac41ddf,4/20/2007,1,DCIS,Ductal Carcinoma in Situ,,,
boxedWarning,16399285-31cf-4ae2-b28e-76abf961e6e1,1/26/2006,1,NSAID,nonsteroidal                                 anti-inflammatory drug,,,
boxedWarning,16399285-31cf-4ae2-b28e-76abf961e6e1,1/26/2006,1,NSAIDs,nonsteroidal                                         anti-inflammatory drugs,,,
boxedWarning,03dc50f9-c7bd-4c0c-8bbb-c1216ec90c95,5/14/2007,1,busulfan,BUSULFAN-INDUCED PANCYTOPENIA IN HUMANS.®,,,
boxedWarning,03cdbf5b-b572-448f-80e9-b3e812959901,3/14/2012,2,WHIMS,Women’s Health Initiative Memory Study,,,
boxedWarning,F764D619-D2DD-4081-8467-DD2EC2AC68C3,1/24/2008,4,DOXIL,doxorubicin HCl liposome injection,,,
boxedWarning,396686ba-ab8d-4223-80e7-9c4f7ddb7852,1/18/2010,2,WHI,Women’s Health Initiative,,,
boxedWarning,396686ba-ab8d-4223-80e7-9c4f7ddb7852,1/18/2010,2,WHIMS,Women’s Health Initiative Memory Study,,,
boxedWarning,AC76ACA8-E718-4232-92AB-399166CE9E46,2/18/2009,1,CLL,chronic lymphocytic leukemia,,,
boxedWarning,f72a1419-0df4-4aaa-84cf-606a17cac493,8/1/2011,3,MDD,major depressive disorder,,,
boxedWarning,8E6E1AEA-D1C9-F6BF-2A8C-0504437BE95C,2/12/2009,1,CABG,coronary artery bypass graft,,,
boxedWarning,3b1f8ee3-d582-4faa-a7f2-0fbc45721298,7/13/2011,1,HIV,HUMAN IMMUNODEFICIENCY VIRUS,,,
boxedWarning,55889b3d-74c9-4638-9a14-6a4ca3a99f7f,3/2/2009,1,MDD,major depressive disorder,,,
boxedWarning,405d2b6c-b465-41de-ad93-1e009825cd3b,6/20/2011,1,NSAIDs,non-steroidal anti-inflammatory drugs,,,
boxedWarning,B3676136-DA57-415D-9F20-51AD129C50BD,9/24/2007,1,CABG,coronary artery bypass graft,,,
boxedWarning,4789c1dd-ae52-4962-be54-6ae7e08ac0e4,5/1/2007,1,ANA,anti-nuclear antibody,,,
boxedWarning,197c0496-3910-44ed-b8fb-df01b0f925a8,5/12/2011,125,CABG,coronary artery bypass graft,,,
boxedWarning,74d9e09f-b9aa-42ee-b1b8-293dca821dcf,3/17/2008,1,MDD,Major Depressive Disorder,,,
boxedWarning,92eafd85-0051-44af-ba5c-9194c8deffe2,12/19/2011,1,WHI,Women’s Health Initiative,,,
boxedWarning,92eafd85-0051-44af-ba5c-9194c8deffe2,12/19/2011,1,WHIMS,Women’s Health Initiative Memory Study,,,
boxedWarning,96a9f4c5-de60-49ca-aa93-abf3258c2662,12/23/2010,167,MDD,major depressive disorder,,,
boxedWarning,A699724B-7412-479E-9894-4CF6EC454D8B,10/25/2007,6,MDD,major depressive disorder,,,
boxedWarning,a6ad0d10-3d6b-454c-a5a1-d95079befc48,6/14/2011,7,MDD,major depressive disorder,,,
boxedWarning,552ba162-76ed-4bc9-8c2c-fac7a1804da0,2/23/2012,11,TIRF,Transmucosal Immediate Release Fentanyl,,,
boxedWarning,552ba162-76ed-4bc9-8c2c-fac7a1804da0,2/23/2012,11,REMS,Risk Evaluation and Mitigation Strategy,,,
boxedWarning,063FA789-4570-4715-C3BD-1BAD0449FB26,1/12/2007,1,DCIS,Ductal Carcinoma in Situ,,,
boxedWarning,8E4710A7-8757-49BE-8BEC-A1DC39E6C695,1/22/2007,1,DCIS,Ductal Carcinoma in Situ,,,
boxedWarning,a767e888-f825-4429-b3a4-05580ea6d157,9/19/2011,1,MDD,major depressive disorder,,,
boxedWarning,4b52487b-dfed-402e-ba8b-766f96313b67,4/21/2011,1,CABG,coronary artery bypass graft,,,
boxedWarning,d7c2edeb-ced4-4444-b519-d6b0299501c3,2/21/2007,2,CABG,coronary artery bypass graft,,,
boxedWarning,9C16F853-1A0B-4CE3-8E17-E2BF666C4292,10/9/2007,1,MDD,major depressive disorder,,,
boxedWarning,9C16F853-1A0B-4CE3-8E17-E2BF666C4292,10/9/2007,1,OCD,obsessive compulsive disorder,,,
boxedWarning,AF3CA49D-65E0-47BC-A2E6-A38277DB9408,2/6/2007,1,CABG,coronary artery bypass graft,,,
boxedWarning,12016940-1156-44ce-b18d-eee811267eea,3/14/2012,2,MDD,major depressive disorder,,,
boxedWarning,86e4b89d-42df-463d-a740-8d0d06b75daa,7/22/2011,1,MDD,major depressive disorder,,,
boxedWarning,8d6959cc-479c-4b26-a8bb-fc6388743906,12/13/2011,2,MDD,major depressive disorder,,,
boxedWarning,79D6DEE4-5927-458D-A8AF-228328A37DB3,8/3/2007,1,CHF,congestive heart failure,,,
boxedWarning,79D6DEE4-5927-458D-A8AF-228328A37DB3,8/3/2007,1,AML,acute myelogenous leukemia,,,
boxedWarning,79D6DEE4-5927-458D-A8AF-228328A37DB3,8/3/2007,1,MUGA,multi-gated radionuclide angiography,,,
boxedWarning,79D6DEE4-5927-458D-A8AF-228328A37DB3,8/3/2007,1,CHF,Congestive heart failure,,,
boxedWarning,79D6DEE4-5927-458D-A8AF-228328A37DB3,8/3/2007,1,LVEF,left ventricular ejection fraction,,,
boxedWarning,79D6DEE4-5927-458D-A8AF-228328A37DB3,8/3/2007,1,AML,acute myelogeneous leukemia,,,
boxedWarning,cf3630b8-7deb-48ee-9c99-b51b38934d7e,1/17/2012,3,MDD,major depressive disorder,,,
boxedWarning,61409678-d2f6-42cd-b03d-b26b11b39641,3/19/2012,1,PEP,post-exposure prophylaxis,,,
boxedWarning,4c55ccfb-c4cf-11df-851a-0800200c9a66,4/29/2011,1,MDD,major depressive disorder,,,
boxedWarning,9eb200b0-db96-4a51-87ea-04db862978c8,1/18/2011,2,WHI,Women’s Health Initiative,,,
boxedWarning,9eb200b0-db96-4a51-87ea-04db862978c8,1/18/2011,2,DVT,deep vein thrombosis,,,
boxedWarning,9eb200b0-db96-4a51-87ea-04db862978c8,1/18/2011,2,WHIMS,Women’s Health Initiative Memory Study,,,
boxedWarning,AF05203C-16FB-44DE-8F42-802FBAA03578,3/9/2009,3,CLL,chronic lymphocytic leukemia,,,
boxedWarning,967ef131-3dce-4c05-8f17-a5c9e01ca9a0,6/9/2011,1,CABG,coronary artery bypass graft,,,
boxedWarning,e0f4ad87-07c0-41b7-85d2-ddf66e0840ad,7/11/2011,1,MDD,major depressive disorder,,,
boxedWarning,64ae46f5-889c-4c13-ab07-92bebe8d5ef2,10/27/2009,2,WHI,Women’s Health Initiative,,,
boxedWarning,64ae46f5-889c-4c13-ab07-92bebe8d5ef2,10/27/2009,2,WHIMS,Women’s Health Initiative Memory Study,,,
boxedWarning,386b8c18-5be1-4cef-90a8-28096293bffb,6/16/2011,4,MDD,major depressive disorder,,,
boxedWarning,b1d149db-ad43-4f3f-aef1-fb0395ba4191,12/24/2008,1,MDD,major depressive disorder,,,
boxedWarning,1c7e1d55-e017-42c7-8ba2-b0ae266a2ba0,8/4/2011,1,MDD,Major Depressive Disorder,,,
boxedWarning,8f0ff905-5eb3-4ad0-ad31-fe35b924211f,10/27/2009,1,OCD,obsessive compulsive disorder,,,
boxedWarning,5e46b7e9-e640-4db5-882f-73a5dd2482d2,6/2/2010,1,CABG,coronary artery bypass graft,,,
boxedWarning,989705dd-929b-4b62-9ef4-e768f0e366cb,8/19/2010,1,MDD,major depressive disorder,,,
boxedWarning,026da3c7-c865-4eff-a6e5-381f9645f717,12/6/2010,121,CABG,coronary artery bypass graft,,,
boxedWarning,bf2e0dfa-d6ca-4961-9627-b666266f58f1,5/10/2010,2,TEN,TOXIC EPIDERMAL  NECROLYSIS,,,
boxedWarning,bf2e0dfa-d6ca-4961-9627-b666266f58f1,5/10/2010,2,SJS,STEVENS-JOHNSON SYNDROME,,,
boxedWarning,0121363e-dcd9-4c24-940b-ea890ab762e7,7/13/2010,2037,ADHD,Attention-Deficit/Hyperactivity Disorder,,,
boxedWarning,255d0d9b-1253-4a33-8c9d-f4f168788d87,7/18/2011,1,MDD,major depressive disorder,,,
boxedWarning,c4b45105-6b8a-45f7-bf50-9fc83b84d048,6/28/2011,1,CABG,coronary artery bypass graft,,,
boxedWarning,2ecc1f28-5673-4ba6-884d-b59d3167fe3b,7/22/2011,1,MDD,major depressive disorder,,,
boxedWarning,3614d085-c313-4ce8-8a70-888899b6406e,7/21/2011,1,NSAIDs,non-steroidal anti-inflammatory drugs,,,
boxedWarning,EA3D70E5-DCCD-4302-964B-B5CB1394B514,7/25/2006,1,DES,diethylstilbestrol,,,
boxedWarning,d3e5fbbf-4a1f-4aa2-8e80-9729f6cf04ee,4/14/2008,1,NSAIDs,non-steroidal anti-inflammatory drugs,,,
boxedWarning,e5f5c46c-b8b7-4502-9d2b-8f12284d1a63,10/4/2010,2,WHI,Women’s Health Initiative,,,
boxedWarning,e5f5c46c-b8b7-4502-9d2b-8f12284d1a63,10/4/2010,2,DVT,deep vein thrombosis,,,
boxedWarning,e5f5c46c-b8b7-4502-9d2b-8f12284d1a63,10/4/2010,2,WHIMS,Women’s Health Initiative Memory Study,,,
boxedWarning,A10CE6D9-0AC9-4EAF-8C2E-56DDC490D1F0,3/30/2007,1,CABG,coronary artery bypass graft,,,
boxedWarning,e537ed50-6677-45eb-9e62-af62d3831f19,9/12/2011,2,MDD,major depressive disorder,,,
boxedWarning,6436dfa0-5f27-456a-83b9-c0485a40d9cc,4/10/2012,2,NSAIDs,nonsteroidal antiinflammatory drugs,,,
boxedWarning,1a6586f8-6572-4eed-ba24-ecce792d6eb2,8/9/2007,1,CABG,coronary artery bypass graft,,,
boxedWarning,f56be63c-88e4-4b78-b12d-d80e3e8b3893,8/9/2007,1,CABG,coronary artery bypass graft,,,
boxedWarning,60feb082-36f5-4ae4-90be-5f9f0ac8ae14,11/17/2011,2,MDD,Major Depressive Disorder,,,
boxedWarning,efb195b9-b995-48f3-a4cb-b7e09d56350e,12/10/2010,2,WHI,Women’s Health Initiative,,,
boxedWarning,c3657589-4202-4d67-abb0-15df86eacd39,12/23/2010,169,MDD,major  depressive disorder,,,
boxedWarning,36ec4df9-298d-4b15-9386-7848d217a46c,1/14/2010,2,MPA,medroxyprogesterone acetate,,,
boxedWarning,36ec4df9-298d-4b15-9386-7848d217a46c,1/14/2010,2,WHI,Women’s Health Initiative,,,
boxedWarning,36ec4df9-298d-4b15-9386-7848d217a46c,1/14/2010,2,DVT,deep vein thrombosis,,,
boxedWarning,36ec4df9-298d-4b15-9386-7848d217a46c,1/14/2010,2,CE,conjugated estrogen,,,
boxedWarning,36ec4df9-298d-4b15-9386-7848d217a46c,1/14/2010,2,DVT,deep vein  thrombosis,,,
boxedWarning,36ec4df9-298d-4b15-9386-7848d217a46c,1/14/2010,2,WHIMS,WHI  Memory Study,,,
boxedWarning,142F9B27-65A7-4ADD-BDCC-2468695FEDFF,3/17/2009,4,MDD,major depressive disorder,,,
boxedWarning,142F9B27-65A7-4ADD-BDCC-2468695FEDFF,3/17/2009,4,OCD,obsessive compulsive disorder,,,
boxedWarning,97a9dfe0-4c36-4733-aa06-c2cd2a1f1ca6,9/13/2011,1,HIV,HUMAN IMMUNODEFICIENCY VIRUS,,,
boxedWarning,d8c4a929-c039-4c7d-a3bc-986ae31fc8a6,8/24/2010,1,WHIMS,Women's Health Initiative Memory Study,,,
boxedWarning,d8c4a929-c039-4c7d-a3bc-986ae31fc8a6,8/24/2010,1,DVT,deep vein thrombosis,,,
boxedWarning,d8c4a929-c039-4c7d-a3bc-986ae31fc8a6,8/24/2010,1,WHI,Women's Health Initiative,,,
boxedWarning,A8207FBD-F307-4120-95F7-4276A63BD4A1,5/3/2007,2,CABG,coronary artery bypass graft,,,
boxedWarning,Lb6cc6969-daa0-4211-872a-05453cb33c70,3/5/2007,1,MDD,Major Depressive Disorder,,,
boxedWarning,Lb6cc6969-daa0-4211-872a-05453cb33c70,3/5/2007,1,MDD,major depressive disorder,,,
boxedWarning,Lb6cc6969-daa0-4211-872a-05453cb33c70,3/5/2007,1,OCD,obsessive compulsive disorder,,,
boxedWarning,c794add2-925e-492c-9832-a603e3cc23fd,12/14/2010,142,MDD,major depressive disorder,,,
boxedWarning,b0e39608-a7ed-464a-91c9-867ad7cd293c,8/1/2011,9,MDD,major depressive disorder,,,
boxedWarning,cec41945-8d64-4793-8784-4c2b8ec37b0f,12/2/2010,8,MDD,major depressive disorder,,,
boxedWarning,1f2d0b28-9cc5-4523-80b8-637fdaf3f7a5,6/24/2011,102,RBC,red blood cell,,,
boxedWarning,1f2d0b28-9cc5-4523-80b8-637fdaf3f7a5,6/24/2011,102,ESAs,erythropoiesis-stimulating agents,,,
boxedWarning,cb44be1a-a5c4-406f-9a2c-1835a2c3f0e0,5/23/2007,1,CABG,coronary artery bypass graft,,,
boxedWarning,a28547a9-0831-488b-bfdf-7ae8bed82da9,11/17/2010,466,CABG,coronary artery bypass graft,,,
boxedWarning,86D83310-3668-44FA-A445-077FAEEC2FA9,10/30/2006,1,CABG,coronary artery bypass graft,,,
boxedWarning,378B3AED-D694-46B8-8629-FF72285ED29A,9/20/2007,3,MDD,major depressive disorder,,,
boxedWarning,33068ad0-3654-4b5a-a081-5ce89075b307,5/16/2011,1,SJS,STEVENS-JOHNSON SYNDROME,,,
boxedWarning,33068ad0-3654-4b5a-a081-5ce89075b307,5/16/2011,1,TEN,TOXIC EPIDERMAL NECROLYSIS,,,
boxedWarning,479E8F92-21C0-4A8F-8298-76AF6B907D00,8/3/2007,2,CABG,coronary artery bypass graft,,,
boxedWarning,529711C6-6029-4E50-8ECE-C0E59B06FF38,3/4/2009,1,NSAIDs,non steroidal anti-inflammatory drugs,,,
boxedWarning,215f46ea-6633-48bc-b7df-2fdb012429b7,7/21/2011,1,MDD,major depressive disorder,,,
boxedWarning,215f46ea-6633-48bc-b7df-2fdb012429b7,7/21/2011,1,OCD,obsessive compulsive disorder,,,
boxedWarning,37f3094c-f02d-4a9c-8e30-2c4752bc62ed,6/9/2010,2,WHIMS,Women&#8217;s Health Initiative Memory Study,,,
boxedWarning,37f3094c-f02d-4a9c-8e30-2c4752bc62ed,6/9/2010,2,WHI,Women&#8217;s Health Initiative,,,
boxedWarning,C7AB46CD-B3A0-3F9E-97E6-E6125E1A52A2,8/2/2007,1,MDD,major depressive disorder,,,
boxedWarning,C7AB46CD-B3A0-3F9E-97E6-E6125E1A52A2,8/2/2007,1,OCD,obsessive compulsive disorder,,,
boxedWarning,15A945E1-6B94-4D11-858F-604E7A2EB109,10/3/2007,5,MDD,major depressive disorder,,,
boxedWarning,88c45123-f475-4dd0-bbac-c261868924ef,7/19/2011,7,MDD,major depressive disorder,,,
boxedWarning,af43f958-c8da-47c1-9227-443b6bfb281d,8/5/2011,1,MDD,Major Depressive Disorder,,,
boxedWarning,1f0fa7d6-9309-4cf6-b842-3924ec8aebe7,12/6/2011,3320,MDD,major depressive disorder,,,
